CurrencyKey,DateKey,AverageRate,EndOfDayRate,Date
61,20111118,0.106101,0.10609,Nov 18 2011 12:00AM
61,20111119,0.105774,0.105832,Nov 19 2011 12:00AM
61,20111120,0.105774,0.105721,Nov 20 2011 12:00AM
61,20111121,0.105585,0.105687,Nov 21 2011 12:00AM
61,20111122,0.105585,0.105519,Nov 22 2011 12:00AM
61,20111123,0.105585,0.105609,Nov 23 2011 12:00AM
61,20111124,0.105568,0.105519,Nov 24 2011 12:00AM
61,20111125,0.105601,0.105697,Nov 25 2011 12:00AM
61,20111126,0.105542,0.105497,Nov 26 2011 12:00AM
61,20111127,0.10421,0.104319,Nov 27 2011 12:00AM
61,20111128,0.105031,0.104966,Nov 28 2011 12:00AM
61,20111129,0.105031,0.105086,Nov 29 2011 12:00AM
61,20111130,0.105031,0.104987,Nov 30 2011 12:00AM
61,20111201,0.104849,0.104954,Dec  1 2011 12:00AM
61,20111202,0.104573,0.104526,Dec  2 2011 12:00AM
61,20111203,0.10465,0.104724,Dec  3 2011 12:00AM
61,20111204,0.104834,0.104823,Dec  4 2011 12:00AM
61,20111205,0.104599,0.104679,Dec  5 2011 12:00AM
61,20111206,0.104658,0.104635,Dec  6 2011 12:00AM
61,20111207,0.104658,0.104745,Dec  7 2011 12:00AM
61,20111208,0.104243,0.104135,Dec  8 2011 12:00AM
61,20111209,0.104129,0.10421,Dec  9 2011 12:00AM
61,20111210,0.103413,0.103403,Dec 10 2011 12:00AM
61,20111211,0.10351,0.103552,Dec 11 2011 12:00AM
61,20111212,0.103886,0.103875,Dec 12 2011 12:00AM
61,20111213,0.103886,0.10393,Dec 13 2011 12:00AM
61,20111214,0.103886,0.103822,Dec 14 2011 12:00AM
61,20111215,0.104101,0.104156,Dec 15 2011 12:00AM
61,20111216,0.104462,0.104428,Dec 16 2011 12:00AM
61,20111217,0.104154,0.10421,Dec 17 2011 12:00AM
61,20111218,0.10442,0.104384,Dec 18 2011 12:00AM
61,20111219,0.103595,0.103691,Dec 19 2011 12:00AM
61,20111220,0.103595,0.103574,Dec 20 2011 12:00AM
61,20111221,0.103595,0.103691,Dec 21 2011 12:00AM
61,20111222,0.103518,0.103446,Dec 22 2011 12:00AM
61,20111223,0.104037,0.10408,Dec 23 2011 12:00AM
61,20111224,0.10352,0.103467,Dec 24 2011 12:00AM
61,20111225,0.103864,0.103907,Dec 25 2011 12:00AM
61,20111226,0.104243,0.104178,Dec 26 2011 12:00AM
61,20111227,0.104243,0.104309,Dec 27 2011 12:00AM
61,20111228,0.104243,0.104233,Dec 28 2011 12:00AM
61,20111229,0.105043,0.10513,Dec 29 2011 12:00AM
61,20111230,0.105147,0.105064,Dec 30 2011 12:00AM
61,20111231,0.105919,0.105933,Dec 31 2011 12:00AM
61,20120101,0.105315,0.105274,Jan  1 2012 12:00AM
61,20120102,0.105497,0.105552,Jan  2 2012 12:00AM
61,20120103,0.105497,0.105475,Jan  3 2012 12:00AM
61,20120104,0.105497,0.105585,Jan  4 2012 12:00AM
61,20120105,0.106193,0.106158,Jan  5 2012 12:00AM
61,20120106,0.106458,0.106543,Jan  6 2012 12:00AM
61,20120107,0.106329,0.106247,Jan  7 2012 12:00AM
61,20120108,0.106361,0.106361,Jan  8 2012 12:00AM
61,20120109,0.106395,0.106294,Jan  9 2012 12:00AM
61,20120110,0.106395,0.106417,Jan 10 2012 12:00AM
61,20120111,0.106395,0.106361,Jan 11 2012 12:00AM
61,20120112,0.106625,0.106644,Jan 12 2012 12:00AM
61,20120113,0.10604,0.106001,Jan 13 2012 12:00AM
61,20120114,0.106475,0.106577,Jan 14 2012 12:00AM
61,20120115,0.106069,0.106034,Jan 15 2012 12:00AM
61,20120116,0.106192,0.106281,Jan 16 2012 12:00AM
61,20120117,0.106192,0.106181,Jan 17 2012 12:00AM
61,20120118,0.106192,0.106304,Jan 18 2012 12:00AM
61,20120119,0.10632,0.10627,Jan 19 2012 12:00AM
61,20120120,0.106312,0.106339,Jan 20 2012 12:00AM
61,20120121,0.106028,0.105955,Jan 21 2012 12:00AM
61,20120122,0.106141,0.106247,Jan 22 2012 12:00AM
61,20120123,0.105876,0.105798,Jan 23 2012 12:00AM
61,20120124,0.105876,0.105933,Jan 24 2012 12:00AM
61,20120125,0.105876,0.105832,Jan 25 2012 12:00AM
61,20120126,0.105722,0.105788,Jan 26 2012 12:00AM
61,20120127,0.105519,0.105431,Jan 27 2012 12:00AM
61,20120128,0.106306,0.106315,Jan 28 2012 12:00AM
61,20120129,0.106055,0.106001,Jan 29 2012 12:00AM
61,20120130,0.106192,0.106215,Jan 30 2012 12:00AM
61,20120131,0.106192,0.106158,Jan 31 2012 12:00AM
61,20120201,0.106192,0.106236,Feb  1 2012 12:00AM
61,20120202,0.106656,0.106588,Feb  2 2012 12:00AM
61,20120203,0.106022,0.10609,Feb  3 2012 12:00AM
61,20120204,0.105028,0.10502,Feb  4 2012 12:00AM
61,20120205,0.10361,0.103627,Feb  5 2012 12:00AM
61,20120206,0.104309,0.104266,Feb  6 2012 12:00AM
61,20120207,0.104309,0.104407,Feb  7 2012 12:00AM
61,20120208,0.104309,0.104254,Feb  8 2012 12:00AM
61,20120209,0.104309,0.104362,Feb  9 2012 12:00AM
61,20120210,0.104439,0.104351,Feb 10 2012 12:00AM
61,20120211,0.104332,0.104351,Feb 11 2012 12:00AM
61,20120212,0.104276,0.10421,Feb 12 2012 12:00AM
61,20120213,0.103617,0.103639,Feb 13 2012 12:00AM
61,20120214,0.103617,0.103542,Feb 14 2012 12:00AM
61,20120215,0.103617,0.103702,Feb 15 2012 12:00AM
61,20120216,0.103617,0.103607,Feb 16 2012 12:00AM
61,20120217,0.101945,0.101948,Feb 17 2012 12:00AM
61,20120218,0.10352,0.103467,Feb 18 2012 12:00AM
61,20120219,0.102597,0.102648,Feb 19 2012 12:00AM
61,20120220,0.102428,0.102387,Feb 20 2012 12:00AM
61,20120221,0.102428,0.102512,Feb 21 2012 12:00AM
61,20120222,0.102428,0.102407,Feb 22 2012 12:00AM
61,20120223,0.102781,0.102807,Feb 23 2012 12:00AM
61,20120224,0.102375,0.10227,Feb 24 2012 12:00AM
61,20120225,0.101895,0.10199,Feb 25 2012 12:00AM
61,20120226,0.101266,0.101174,Feb 26 2012 12:00AM
61,20120227,0.100972,0.101001,Feb 27 2012 12:00AM
61,20120228,0.101041,0.101021,Feb 28 2012 12:00AM
61,20120229,0.101165,0.101174,Feb 29 2012 12:00AM
61,20120301,0.100798,0.100736,Mar  1 2012 12:00AM
61,20120302,0.100397,0.100402,Mar  2 2012 12:00AM
61,20120303,0.101328,0.101287,Mar  3 2012 12:00AM
61,20120304,0.101727,0.101802,Mar  4 2012 12:00AM
61,20120305,0.102125,0.102072,Mar  5 2012 12:00AM
61,20120306,0.102125,0.102229,Mar  6 2012 12:00AM
61,20120307,0.102125,0.102084,Mar  7 2012 12:00AM
61,20120308,0.102041,0.102041,Mar  8 2012 12:00AM
61,20120309,0.102408,0.102365,Mar  9 2012 12:00AM
61,20120310,0.103339,0.103381,Mar 10 2012 12:00AM
61,20120311,0.103252,0.103178,Mar 11 2012 12:00AM
61,20120312,0.103498,0.103607,Mar 12 2012 12:00AM
61,20120313,0.103498,0.103403,Mar 13 2012 12:00AM
61,20120314,0.103498,0.103498,Mar 14 2012 12:00AM
61,20120315,0.103831,0.103734,Mar 15 2012 12:00AM
61,20120316,0.103297,0.103371,Mar 16 2012 12:00AM
61,20120317,0.103414,0.103381,Mar 17 2012 12:00AM
61,20120318,0.102107,0.102188,Mar 18 2012 12:00AM
61,20120319,0.102229,0.102135,Mar 19 2012 12:00AM
61,20120320,0.102229,0.102229,Mar 20 2012 12:00AM
61,20120321,0.102229,0.102135,Mar 21 2012 12:00AM
61,20120322,0.102492,0.102533,Mar 22 2012 12:00AM
61,20120323,0.103085,0.10303,Mar 23 2012 12:00AM
61,20120324,0.10318,0.10322,Mar 24 2012 12:00AM
61,20120325,0.103243,0.103189,Mar 25 2012 12:00AM
61,20120326,0.102617,0.102669,Mar 26 2012 12:00AM
61,20120327,0.102617,0.102575,Mar 27 2012 12:00AM
61,20120328,0.102617,0.102628,Mar 28 2012 12:00AM
61,20120329,0.102912,0.102881,Mar 29 2012 12:00AM
61,20120330,0.102904,0.102966,Mar 30 2012 12:00AM
61,20120331,0.102931,0.102881,Mar 31 2012 12:00AM
61,20120401,0.103251,0.103296,Apr  1 2012 12:00AM
61,20120402,0.10304,0.102944,Apr  2 2012 12:00AM
61,20120403,0.10304,0.103072,Apr  3 2012 12:00AM
61,20120404,0.10304,0.10303,Apr  4 2012 12:00AM
61,20120405,0.103118,0.103136,Apr  5 2012 12:00AM
61,20120406,0.103111,0.103072,Apr  6 2012 12:00AM
61,20120407,0.102658,0.102692,Apr  7 2012 12:00AM
61,20120408,0.102881,0.102829,Apr  8 2012 12:00AM
61,20120409,0.103259,0.103339,Apr  9 2012 12:00AM
61,20120410,0.103189,0.103126,Apr 10 2012 12:00AM
61,20120411,0.103189,0.10321,Apr 11 2012 12:00AM
61,20120412,0.103381,0.103296,Apr 12 2012 12:00AM
61,20120413,0.103243,0.103284,Apr 13 2012 12:00AM
61,20120414,0.10317,0.103126,Apr 14 2012 12:00AM
61,20120415,0.103309,0.103391,Apr 15 2012 12:00AM
61,20120416,0.10355,0.10352,Apr 16 2012 12:00AM
61,20120417,0.103478,0.103563,Apr 17 2012 12:00AM
61,20120418,0.10314,0.103114,Apr 18 2012 12:00AM
61,20120419,0.103793,0.103831,Apr 19 2012 12:00AM
61,20120420,0.10342,0.103339,Apr 20 2012 12:00AM
61,20120421,0.10374,0.103811,Apr 21 2012 12:00AM
61,20120422,0.103601,0.103595,Apr 22 2012 12:00AM
61,20120423,0.103563,0.103607,Apr 23 2012 12:00AM
61,20120424,0.103563,0.10351,Apr 24 2012 12:00AM
61,20120425,0.103563,0.103595,Apr 25 2012 12:00AM
61,20120426,0.103414,0.103348,Apr 26 2012 12:00AM
61,20120427,0.10433,0.104395,Apr 27 2012 12:00AM
61,20120428,0.104417,0.10433,Apr 28 2012 12:00AM
61,20120429,0.104052,0.104145,Apr 29 2012 12:00AM
61,20120430,0.104276,0.104233,Apr 30 2012 12:00AM
61,20120501,0.104276,0.104374,May  1 2012 12:00AM
61,20120502,0.104276,0.1042,May  2 2012 12:00AM
61,20120503,0.104806,0.104823,May  3 2012 12:00AM
61,20120504,0.104877,0.104811,May  4 2012 12:00AM
61,20120505,0.104954,0.105031,May  5 2012 12:00AM
61,20120506,0.103899,0.103875,May  6 2012 12:00AM
61,20120507,0.104603,0.104625,May  7 2012 12:00AM
61,20120508,0.104603,0.104504,May  8 2012 12:00AM
61,20120509,0.104603,0.104691,May  9 2012 12:00AM
61,20120510,0.105019,0.104966,May 10 2012 12:00AM
61,20120511,0.104809,0.104811,May 11 2012 12:00AM
61,20120512,0.10491,0.104888,May 12 2012 12:00AM
61,20120513,0.1049,0.104954,May 13 2012 12:00AM
61,20120514,0.105697,0.105642,May 14 2012 12:00AM
61,20120515,0.105697,0.105775,May 15 2012 12:00AM
61,20120516,0.105697,0.105664,May 16 2012 12:00AM
61,20120517,0.106176,0.106226,May 17 2012 12:00AM
61,20120518,0.106144,0.106135,May 18 2012 12:00AM
61,20120519,0.106234,0.106315,May 19 2012 12:00AM
61,20120520,0.105986,0.10591,May 20 2012 12:00AM
61,20120521,0.106383,0.106383,May 21 2012 12:00AM
61,20120522,0.106383,0.106281,May 22 2012 12:00AM
61,20120523,0.106383,0.106441,May 23 2012 12:00AM
61,20120524,0.106884,0.106792,May 24 2012 12:00AM
61,20120525,0.10771,0.107747,May 25 2012 12:00AM
61,20120526,0.107609,0.107562,May 26 2012 12:00AM
61,20120527,0.107242,0.107262,May 27 2012 12:00AM
61,20120528,0.107586,0.10754,May 28 2012 12:00AM
61,20120529,0.107586,0.107677,May 29 2012 12:00AM
61,20120530,0.107586,0.107481,May 30 2012 12:00AM
61,20120531,0.107383,0.107411,May 31 2012 12:00AM
61,20120601,0.108198,0.108108,Jun  1 2012 12:00AM
61,20120602,0.108208,0.108215,Jun  2 2012 12:00AM
61,20120603,0.107506,0.107459,Jun  3 2012 12:00AM
61,20120604,0.106462,0.106475,Jun  4 2012 12:00AM
61,20120605,0.106462,0.106373,Jun  5 2012 12:00AM
61,20120606,0.106462,0.10652,Jun  6 2012 12:00AM
61,20120607,0.106724,0.106667,Jun  7 2012 12:00AM
61,20120608,0.10776,0.107829,Jun  8 2012 12:00AM
61,20120609,0.107495,0.107492,Jun  9 2012 12:00AM
61,20120610,0.107557,0.107596,Jun 10 2012 12:00AM
61,20120611,0.10776,0.107735,Jun 11 2012 12:00AM
61,20120612,0.10776,0.107771,Jun 12 2012 12:00AM
61,20120613,0.10776,0.107655,Jun 13 2012 12:00AM
61,20120614,0.108103,0.10819,Jun 14 2012 12:00AM
61,20120615,0.107984,0.107887,Jun 15 2012 12:00AM
61,20120616,0.107574,0.107677,Jun 16 2012 12:00AM
61,20120617,0.107883,0.107841,Jun 17 2012 12:00AM
61,20120618,0.107817,0.107841,Jun 18 2012 12:00AM
61,20120619,0.107817,0.107817,Jun 19 2012 12:00AM
61,20120620,0.107817,0.107887,Jun 20 2012 12:00AM
61,20120621,0.108765,0.108709,Jun 21 2012 12:00AM
61,20120622,0.108493,0.108591,Jun 22 2012 12:00AM
61,20120623,0.10852,0.108425,Jun 23 2012 12:00AM
61,20120624,0.108639,0.108719,Jun 24 2012 12:00AM
61,20120625,0.108466,0.108367,Jun 25 2012 12:00AM
61,20120626,0.10853,0.108637,Jun 26 2012 12:00AM
61,20120627,0.10853,0.108413,Jun 27 2012 12:00AM
61,20120628,0.109164,0.10917,Jun 28 2012 12:00AM
61,20120629,0.108732,0.108626,Jun 29 2012 12:00AM
61,20120630,0.109242,0.109337,Jun 30 2012 12:00AM
61,20120701,0.111125,0.111063,Jul  1 2012 12:00AM
61,20120702,0.11067,0.110717,Jul  2 2012 12:00AM
61,20120703,0.11067,0.110656,Jul  3 2012 12:00AM
61,20120704,0.11067,0.11073,Jul  4 2012 12:00AM
61,20120705,0.111462,0.111422,Jul  5 2012 12:00AM
61,20120706,0.111115,0.111137,Jul  6 2012 12:00AM
61,20120707,0.110144,0.110108,Jul  7 2012 12:00AM
61,20120708,0.109966,0.110085,Jul  8 2012 12:00AM
61,20120709,0.10983,0.109721,Jul  9 2012 12:00AM
61,20120710,0.10983,0.109902,Jul 10 2012 12:00AM
61,20120711,0.10983,0.109757,Jul 11 2012 12:00AM
61,20120712,0.110132,0.110206,Jul 12 2012 12:00AM
61,20120713,0.109801,0.109698,Jul 13 2012 12:00AM
61,20120714,0.108732,0.108815,Jul 14 2012 12:00AM
61,20120715,0.108841,0.10878,Jul 15 2012 12:00AM
61,20120716,0.108992,0.109099,Jul 16 2012 12:00AM
61,20120717,0.108992,0.108969,Jul 17 2012 12:00AM
61,20120718,0.108992,0.109088,Jul 18 2012 12:00AM
61,20120719,0.109,0.108922,Jul 19 2012 12:00AM
61,20120720,0.109278,0.109361,Jul 20 2012 12:00AM
61,20120721,0.109725,0.109673,Jul 21 2012 12:00AM
61,20120722,0.109731,0.109819,Jul 22 2012 12:00AM
61,20120723,0.110437,0.110375,Jul 23 2012 12:00AM
61,20120724,0.110437,0.110461,Jul 24 2012 12:00AM
61,20120725,0.110437,0.110437,Jul 25 2012 12:00AM
61,20120726,0.110439,0.110474,Jul 26 2012 12:00AM
61,20120727,0.109529,0.109481,Jul 27 2012 12:00AM
61,20120728,0.110428,0.110522,Jul 28 2012 12:00AM
61,20120729,0.109855,0.109855,Jul 29 2012 12:00AM
61,20120730,0.110743,0.110792,Jul 30 2012 12:00AM
61,20120731,0.110743,0.110706,Jul 31 2012 12:00AM
61,20120801,0.110743,0.110803,Aug  1 2012 12:00AM
61,20120802,0.110385,0.110375,Aug  2 2012 12:00AM
61,20120803,0.110121,0.110144,Aug  3 2012 12:00AM
61,20120804,0.110112,0.110072,Aug  4 2012 12:00AM
61,20120805,0.110087,0.110158,Aug  5 2012 12:00AM
61,20120806,0.110497,0.110485,Aug  6 2012 12:00AM
61,20120807,0.110497,0.110621,Aug  7 2012 12:00AM
61,20120808,0.110497,0.110485,Aug  8 2012 12:00AM
61,20120809,0.110327,0.110375,Aug  9 2012 12:00AM
61,20120810,0.110475,0.110375,Aug 10 2012 12:00AM
61,20120811,0.11029,0.110316,Aug 11 2012 12:00AM
61,20120812,0.110209,0.110108,Aug 12 2012 12:00AM
61,20120813,0.110644,0.110706,Aug 13 2012 12:00AM
61,20120814,0.110644,0.11056,Aug 14 2012 12:00AM
61,20120815,0.110644,0.11067,Aug 15 2012 12:00AM
61,20120816,0.110706,0.110693,Aug 16 2012 12:00AM
61,20120817,0.110433,0.110497,Aug 17 2012 12:00AM
61,20120818,0.110012,0.109891,Aug 18 2012 12:00AM
61,20120819,0.110217,0.110316,Aug 19 2012 12:00AM
61,20120820,0.10947,0.109373,Aug 20 2012 12:00AM
61,20120821,0.10947,0.109517,Aug 21 2012 12:00AM
61,20120822,0.10947,0.109373,Aug 22 2012 12:00AM
61,20120823,0.109751,0.109855,Aug 23 2012 12:00AM
61,20120824,0.108895,0.108873,Aug 24 2012 12:00AM
61,20120825,0.108098,0.108155,Aug 25 2012 12:00AM
61,20120826,0.106754,0.106678,Aug 26 2012 12:00AM
61,20120827,0.106953,0.107009,Aug 27 2012 12:00AM
61,20120828,0.106953,0.106884,Aug 28 2012 12:00AM
61,20120829,0.106953,0.107022,Aug 29 2012 12:00AM
61,20120830,0.107735,0.107644,Aug 30 2012 12:00AM
61,20120831,0.109206,0.109243,Aug 31 2012 12:00AM
61,20120901,0.108555,0.108555,Sep  1 2012 12:00AM
61,20120902,0.108522,0.108578,Sep  2 2012 12:00AM
61,20120903,0.109052,0.109041,Sep  3 2012 12:00AM
61,20120904,0.109052,0.109124,Sep  4 2012 12:00AM
61,20120905,0.109052,0.109016,Sep  5 2012 12:00AM
61,20120906,0.109946,0.109987,Sep  6 2012 12:00AM
61,20120907,0.109382,0.109373,Sep  7 2012 12:00AM
61,20120908,0.109195,0.109303,Sep  8 2012 12:00AM
61,20120909,0.108502,0.108402,Sep  9 2012 12:00AM
61,20120910,0.109149,0.109231,Sep 10 2012 12:00AM
61,20120911,0.108934,0.108815,Sep 11 2012 12:00AM
61,20120912,0.108934,0.109041,Sep 12 2012 12:00AM
61,20120913,0.109087,0.109041,Sep 13 2012 12:00AM
61,20120914,0.108911,0.109016,Sep 14 2012 12:00AM
61,20120915,0.108422,0.108367,Sep 15 2012 12:00AM
61,20120916,0.108812,0.108851,Sep 16 2012 12:00AM
61,20120917,0.109076,0.109052,Sep 17 2012 12:00AM
61,20120918,0.109076,0.109146,Sep 18 2012 12:00AM
61,20120919,0.109076,0.108992,Sep 19 2012 12:00AM
61,20120920,0.109351,0.109386,Sep 20 2012 12:00AM
61,20120921,0.109546,0.109458,Sep 21 2012 12:00AM
61,20120922,0.1098,0.109819,Sep 22 2012 12:00AM
61,20120923,0.109637,0.109637,Sep 23 2012 12:00AM
61,20120924,0.109987,0.109987,Sep 24 2012 12:00AM
61,20120925,0.109987,0.109964,Sep 25 2012 12:00AM
61,20120926,0.109987,0.110096,Sep 26 2012 12:00AM
61,20120927,0.109709,0.109626,Sep 27 2012 12:00AM
61,20120928,0.109445,0.109553,Sep 28 2012 12:00AM
61,20120929,0.110132,0.110108,Sep 29 2012 12:00AM
61,20120930,0.109994,0.110085,Sep 30 2012 12:00AM
61,20121001,0.109708,0.109698,Oct  1 2012 12:00AM
61,20121002,0.109553,0.109614,Oct  2 2012 12:00AM
61,20121003,0.109553,0.109517,Oct  3 2012 12:00AM
61,20121004,0.109542,0.109589,Oct  4 2012 12:00AM
61,20121005,0.109181,0.109063,Oct  5 2012 12:00AM
61,20121006,0.1096,0.109721,Oct  6 2012 12:00AM
61,20121007,0.109529,0.109517,Oct  7 2012 12:00AM
61,20121008,0.109891,0.109964,Oct  8 2012 12:00AM
61,20121009,0.109891,0.109855,Oct  9 2012 12:00AM
61,20121010,0.109891,0.109928,Oct 10 2012 12:00AM
61,20121011,0.109516,0.10947,Oct 11 2012 12:00AM
61,20121012,0.109243,0.109254,Oct 12 2012 12:00AM
61,20121013,0.109254,0.109243,Oct 13 2012 12:00AM
61,20121014,0.108672,0.108697,Oct 14 2012 12:00AM
61,20121015,0.108555,0.108543,Oct 15 2012 12:00AM
61,20121016,0.108555,0.108672,Oct 16 2012 12:00AM
61,20121017,0.108555,0.10852,Oct 17 2012 12:00AM
61,20121018,0.108755,0.108826,Oct 18 2012 12:00AM
61,20121019,0.10852,0.10852,Oct 19 2012 12:00AM
61,20121020,0.108026,0.108085,Oct 20 2012 12:00AM
61,20121021,0.10731,0.107193,Oct 21 2012 12:00AM
61,20121022,0.106839,0.106953,Oct 22 2012 12:00AM
61,20121023,0.106839,0.10677,Oct 23 2012 12:00AM
61,20121024,0.106839,0.10686,Oct 24 2012 12:00AM
61,20121025,0.106408,0.106373,Oct 25 2012 12:00AM
61,20121026,0.104712,0.104768,Oct 26 2012 12:00AM
61,20121027,0.104712,0.104668,Oct 27 2012 12:00AM
61,20121028,0.104712,0.104724,Oct 28 2012 12:00AM
61,20121029,0.104712,0.104635,Oct 29 2012 12:00AM
61,20121030,0.104712,0.104745,Oct 30 2012 12:00AM
61,20121031,0.104712,0.104701,Oct 31 2012 12:00AM
61,20121101,0.104712,0.104734,Nov  1 2012 12:00AM
61,20121102,0.104712,0.104658,Nov  2 2012 12:00AM
61,20121103,0.106496,0.106577,Nov  3 2012 12:00AM
61,20121104,0.106496,0.106383,Nov  4 2012 12:00AM
61,20121105,0.106496,0.106588,Nov  5 2012 12:00AM
61,20121106,0.106496,0.106395,Nov  6 2012 12:00AM
61,20121107,0.106496,0.10653,Nov  7 2012 12:00AM
61,20121108,0.106496,0.106383,Nov  8 2012 12:00AM
61,20121109,0.106496,0.106496,Nov  9 2012 12:00AM
61,20121110,0.104768,0.104668,Nov 10 2012 12:00AM
61,20121111,0.104801,0.104811,Nov 11 2012 12:00AM
61,20121112,0.105097,0.10502,Nov 12 2012 12:00AM
61,20121113,0.105097,0.105187,Nov 13 2012 12:00AM
61,20121114,0.105097,0.105031,Nov 14 2012 12:00AM
61,20121115,0.105157,0.105164,Nov 15 2012 12:00AM
61,20121116,0.104784,0.104745,Nov 16 2012 12:00AM
61,20121117,0.104726,0.104768,Nov 17 2012 12:00AM
61,20121118,0.104145,0.104059,Nov 18 2012 12:00AM
61,20121119,0.104276,0.104319,Nov 19 2012 12:00AM
61,20121120,0.104276,0.10421,Nov 20 2012 12:00AM
61,20121121,0.104276,0.104374,Nov 21 2012 12:00AM
61,20121122,0.103956,0.103907,Nov 22 2012 12:00AM
61,20121123,0.105532,0.105575,Nov 23 2012 12:00AM
61,20121124,0.106546,0.10653,Nov 24 2012 12:00AM
61,20121125,0.106596,0.106644,Nov 25 2012 12:00AM
61,20121126,0.106929,0.106919,Nov 26 2012 12:00AM
61,20121127,0.106929,0.107032,Nov 27 2012 12:00AM
61,20121128,0.106929,0.106839,Nov 28 2012 12:00AM
61,20121129,0.107567,0.107677,Nov 29 2012 12:00AM
61,20121130,0.108375,0.108285,Nov 30 2012 12:00AM
61,20121201,0.107946,0.107993,Dec  1 2012 12:00AM
61,20121202,0.108485,0.108425,Dec  2 2012 12:00AM
61,20121203,0.108179,0.108215,Dec  3 2012 12:00AM
61,20121204,0.108637,0.108566,Dec  4 2012 12:00AM
61,20121205,0.108637,0.108732,Dec  5 2012 12:00AM
61,20121206,0.108044,0.108016,Dec  6 2012 12:00AM
61,20121207,0.108114,0.108133,Dec  7 2012 12:00AM
61,20121208,0.108108,0.10805,Dec  8 2012 12:00AM
61,20121209,0.107615,0.107666,Dec  9 2012 12:00AM
61,20121210,0.10776,0.107701,Dec 10 2012 12:00AM
61,20121211,0.10776,0.107806,Dec 11 2012 12:00AM
61,20121212,0.10776,0.107735,Dec 12 2012 12:00AM
61,20121213,0.107586,0.107644,Dec 13 2012 12:00AM
61,20121214,0.107769,0.107677,Dec 14 2012 12:00AM
61,20121215,0.107562,0.107596,Dec 15 2012 12:00AM
61,20121216,0.107354,0.107331,Dec 16 2012 12:00AM
61,20121217,0.107852,0.107958,Dec 17 2012 12:00AM
61,20121218,0.107852,0.107782,Dec 18 2012 12:00AM
61,20121219,0.107852,0.107968,Dec 19 2012 12:00AM
61,20121220,0.108199,0.108144,Dec 20 2012 12:00AM
61,20121221,0.108284,0.108342,Dec 21 2012 12:00AM
61,20121222,0.108208,0.108179,Dec 22 2012 12:00AM
61,20121223,0.108134,0.108168,Dec 23 2012 12:00AM
61,20121224,0.10832,0.108202,Dec 24 2012 12:00AM
61,20121225,0.10832,0.108378,Dec 25 2012 12:00AM
61,20121226,0.107725,0.107677,Dec 26 2012 12:00AM
61,20121227,0.107462,0.10755,Dec 27 2012 12:00AM
61,20121228,0.107782,0.107747,Dec 28 2012 12:00AM
61,20121229,0.108227,0.108307,Dec 29 2012 12:00AM
61,20121230,0.108161,0.108155,Dec 30 2012 12:00AM
61,20121231,0.108555,0.108613,Dec 31 2012 12:00AM
61,20130101,0.108555,0.108473,Jan  1 2013 12:00AM
61,20130102,0.108555,0.108648,Jan  2 2013 12:00AM
61,20130103,0.108555,0.108473,Jan  3 2013 12:00AM
61,20130104,0.108853,0.108934,Jan  4 2013 12:00AM
61,20130105,0.108862,0.108838,Jan  5 2013 12:00AM
61,20130106,0.109087,0.10917,Jan  6 2013 12:00AM
61,20130107,0.109206,0.109112,Jan  7 2013 12:00AM
61,20130108,0.109206,0.109254,Jan  8 2013 12:00AM
61,20130109,0.109206,0.109135,Jan  9 2013 12:00AM
61,20130110,0.108593,0.108709,Jan 10 2013 12:00AM
61,20130111,0.107849,0.107782,Jan 11 2013 12:00AM
61,20130112,0.107592,0.107701,Jan 12 2013 12:00AM
61,20130113,0.107418,0.107308,Jan 13 2013 12:00AM
61,20130114,0.107993,0.10805,Jan 14 2013 12:00AM
61,20130115,0.107993,0.107921,Jan 15 2013 12:00AM
61,20130116,0.107993,0.108063,Jan 16 2013 12:00AM
61,20130117,0.107996,0.107946,Jan 17 2013 12:00AM
61,20130118,0.108127,0.108202,Jan 18 2013 12:00AM
61,20130119,0.107945,0.107911,Jan 19 2013 12:00AM
61,20130120,0.107871,0.107981,Jan 20 2013 12:00AM
61,20130121,0.108438,0.108342,Jan 21 2013 12:00AM
61,20130122,0.108438,0.108555,Jan 22 2013 12:00AM
61,20130123,0.108438,0.108425,Jan 23 2013 12:00AM
61,20130124,0.108529,0.108637,Jan 24 2013 12:00AM
61,20130125,0.108997,0.108886,Jan 25 2013 12:00AM
61,20130126,0.1091,0.109218,Jan 26 2013 12:00AM
61,20130127,0.109773,0.109735,Jan 27 2013 12:00AM
61,20130128,0.109482,0.109529,Jan 28 2013 12:00AM
61,20130129,0.109783,0.109698,Jan 29 2013 12:00AM
61,20130130,0.109975,0.110036,Jan 30 2013 12:00AM
61,20130131,0.10948,0.109445,Jan 31 2013 12:00AM
61,20130201,0.109771,0.109866,Feb  1 2013 12:00AM
61,20130202,0.109524,0.109422,Feb  2 2013 12:00AM
61,20130203,0.10877,0.10878,Feb  3 2013 12:00AM
61,20130204,0.109206,0.109135,Feb  4 2013 12:00AM
61,20130205,0.109506,0.109542,Feb  5 2013 12:00AM
61,20130206,0.109506,0.109481,Feb  6 2013 12:00AM
61,20130207,0.110023,0.110059,Feb  7 2013 12:00AM
61,20130208,0.110023,0.109902,Feb  8 2013 12:00AM
61,20130209,0.109068,0.10917,Feb  9 2013 12:00AM
61,20130210,0.109355,0.109325,Feb 10 2013 12:00AM
61,20130211,0.108853,0.108956,Feb 11 2013 12:00AM
