SurveyResponseKey,DateKey,CustomerKey,ProductCategoryKey,EnglishProductCategoryName,ProductSubcategoryKey,EnglishProductSubcategoryName,Date
719,20120412,17707,3,Clothing,23,Socks,Apr 12 2012 12:00AM
720,20120416,17709,4,Accessories,27,Bike Stands,Apr 16 2012 12:00AM
721,20120416,17709,4,Accessories,36,Pumps,Apr 16 2012 12:00AM
722,20120414,17725,3,Clothing,20,Gloves,Apr 14 2012 12:00AM
723,20120414,17725,4,Accessories,31,Helmets,Apr 14 2012 12:00AM
724,20120318,17727,3,Clothing,22,Shorts,Mar 18 2012 12:00AM
725,20120318,17727,3,Clothing,24,Tights,Mar 18 2012 12:00AM
726,20120427,17728,4,Accessories,26,Bike Racks,Apr 27 2012 12:00AM
727,20120427,17728,4,Accessories,36,Pumps,Apr 27 2012 12:00AM
728,20120312,17730,4,Accessories,30,Fenders,Mar 12 2012 12:00AM
729,20120312,17730,4,Accessories,32,Hydration Packs,Mar 12 2012 12:00AM
730,20120312,17730,4,Accessories,35,Panniers,Mar 12 2012 12:00AM
731,20120313,17746,4,Accessories,31,Helmets,Mar 13 2012 12:00AM
732,20120318,17753,4,Accessories,31,Helmets,Mar 18 2012 12:00AM
733,20120315,17755,3,Clothing,19,Caps,Mar 15 2012 12:00AM
734,20120315,17755,3,Clothing,22,Shorts,Mar 15 2012 12:00AM
735,20120315,17755,3,Clothing,23,Socks,Mar 15 2012 12:00AM
736,20120229,17760,4,Accessories,33,Lights,Feb 29 2012 12:00AM
737,20120229,17760,4,Accessories,35,Panniers,Feb 29 2012 12:00AM
738,20120424,17786,3,Clothing,25,Vests,Apr 24 2012 12:00AM
739,20120424,17786,4,Accessories,34,Locks,Apr 24 2012 12:00AM
740,20120424,17786,4,Accessories,36,Pumps,Apr 24 2012 12:00AM
741,20120323,17792,3,Clothing,21,Jerseys,Mar 23 2012 12:00AM
742,20120425,17795,4,Accessories,33,Lights,Apr 25 2012 12:00AM
743,20120403,17882,3,Clothing,18,Bib-Shorts,Apr  3 2012 12:00AM
744,20120403,17882,4,Accessories,36,Pumps,Apr  3 2012 12:00AM
745,20120229,17884,3,Clothing,21,Jerseys,Feb 29 2012 12:00AM
746,20120229,17884,4,Accessories,32,Hydration Packs,Feb 29 2012 12:00AM
747,20120325,17895,3,Clothing,18,Bib-Shorts,Mar 25 2012 12:00AM
748,20120325,17895,4,Accessories,27,Bike Stands,Mar 25 2012 12:00AM
749,20120309,17901,4,Accessories,29,Cleaners,Mar  9 2012 12:00AM
750,20120411,17910,4,Accessories,26,Bike Racks,Apr 11 2012 12:00AM
751,20120411,17910,4,Accessories,30,Fenders,Apr 11 2012 12:00AM
752,20120420,17911,4,Accessories,27,Bike Stands,Apr 20 2012 12:00AM
753,20120420,17911,4,Accessories,34,Locks,Apr 20 2012 12:00AM
754,20120420,17911,4,Accessories,35,Panniers,Apr 20 2012 12:00AM
755,20120306,17922,3,Clothing,22,Shorts,Mar  6 2012 12:00AM
756,20120302,17951,4,Accessories,36,Pumps,Mar  2 2012 12:00AM
757,20120314,17960,3,Clothing,24,Tights,Mar 14 2012 12:00AM
758,20120328,18092,3,Clothing,25,Vests,Mar 28 2012 12:00AM
759,20120328,18092,4,Accessories,34,Locks,Mar 28 2012 12:00AM
760,20120408,18116,3,Clothing,18,Bib-Shorts,Apr  8 2012 12:00AM
761,20120310,18135,4,Accessories,28,Bottles and Cages,Mar 10 2012 12:00AM
762,20120315,18154,3,Clothing,18,Bib-Shorts,Mar 15 2012 12:00AM
763,20120306,18160,4,Accessories,36,Pumps,Mar  6 2012 12:00AM
764,20120302,18168,4,Accessories,35,Panniers,Mar  2 2012 12:00AM
765,20120327,18186,4,Accessories,34,Locks,Mar 27 2012 12:00AM
766,20120323,18196,3,Clothing,22,Shorts,Mar 23 2012 12:00AM
767,20120305,18198,3,Clothing,18,Bib-Shorts,Mar  5 2012 12:00AM
768,20120325,18202,3,Clothing,20,Gloves,Mar 25 2012 12:00AM
769,20120317,18203,4,Accessories,33,Lights,Mar 17 2012 12:00AM
770,20120331,18206,3,Clothing,21,Jerseys,Mar 31 2012 12:00AM
771,20120331,18206,4,Accessories,26,Bike Racks,Mar 31 2012 12:00AM
772,20120331,18206,4,Accessories,36,Pumps,Mar 31 2012 12:00AM
773,20120414,18209,4,Accessories,34,Locks,Apr 14 2012 12:00AM
774,20120316,18214,3,Clothing,19,Caps,Mar 16 2012 12:00AM
775,20120316,18214,3,Clothing,21,Jerseys,Mar 16 2012 12:00AM
776,20120316,18214,4,Accessories,29,Cleaners,Mar 16 2012 12:00AM
777,20120414,18243,3,Clothing,18,Bib-Shorts,Apr 14 2012 12:00AM
778,20120326,18247,3,Clothing,18,Bib-Shorts,Mar 26 2012 12:00AM
779,20120412,18250,3,Clothing,22,Shorts,Apr 12 2012 12:00AM
780,20120320,18251,4,Accessories,35,Panniers,Mar 20 2012 12:00AM
781,20120307,18253,3,Clothing,25,Vests,Mar  7 2012 12:00AM
782,20120307,18253,4,Accessories,34,Locks,Mar  7 2012 12:00AM
783,20120307,18253,4,Accessories,35,Panniers,Mar  7 2012 12:00AM
784,20120316,18255,4,Accessories,32,Hydration Packs,Mar 16 2012 12:00AM
785,20120314,18259,3,Clothing,20,Gloves,Mar 14 2012 12:00AM
786,20120314,18259,4,Accessories,30,Fenders,Mar 14 2012 12:00AM
787,20120314,18259,4,Accessories,33,Lights,Mar 14 2012 12:00AM
788,20120405,18263,3,Clothing,20,Gloves,Apr  5 2012 12:00AM
789,20120405,18263,3,Clothing,22,Shorts,Apr  5 2012 12:00AM
790,20120419,18264,4,Accessories,26,Bike Racks,Apr 19 2012 12:00AM
791,20120327,18273,4,Accessories,32,Hydration Packs,Mar 27 2012 12:00AM
792,20120307,18281,3,Clothing,23,Socks,Mar  7 2012 12:00AM
793,20120307,18281,3,Clothing,25,Vests,Mar  7 2012 12:00AM
794,20120307,18281,4,Accessories,29,Cleaners,Mar  7 2012 12:00AM
795,20120426,18288,4,Accessories,26,Bike Racks,Apr 26 2012 12:00AM
796,20120328,18289,3,Clothing,23,Socks,Mar 28 2012 12:00AM
797,20120304,18292,4,Accessories,30,Fenders,Mar  4 2012 12:00AM
798,20120304,18292,4,Accessories,35,Panniers,Mar  4 2012 12:00AM
799,20120426,18296,3,Clothing,19,Caps,Apr 26 2012 12:00AM
800,20120426,18296,3,Clothing,20,Gloves,Apr 26 2012 12:00AM
801,20120426,18296,4,Accessories,32,Hydration Packs,Apr 26 2012 12:00AM
802,20120312,18297,3,Clothing,18,Bib-Shorts,Mar 12 2012 12:00AM
803,20120312,18297,4,Accessories,35,Panniers,Mar 12 2012 12:00AM
804,20120311,18299,3,Clothing,18,Bib-Shorts,Mar 11 2012 12:00AM
805,20120315,18300,4,Accessories,30,Fenders,Mar 15 2012 12:00AM
806,20120420,18306,4,Accessories,29,Cleaners,Apr 20 2012 12:00AM
807,20120420,18306,4,Accessories,31,Helmets,Apr 20 2012 12:00AM
808,20120316,18308,3,Clothing,21,Jerseys,Mar 16 2012 12:00AM
809,20120316,18308,3,Clothing,23,Socks,Mar 16 2012 12:00AM
810,20120304,18317,3,Clothing,21,Jerseys,Mar  4 2012 12:00AM
811,20120313,18329,3,Clothing,18,Bib-Shorts,Mar 13 2012 12:00AM
812,20120313,18329,3,Clothing,24,Tights,Mar 13 2012 12:00AM
813,20120412,18334,4,Accessories,31,Helmets,Apr 12 2012 12:00AM
814,20120414,18337,4,Accessories,26,Bike Racks,Apr 14 2012 12:00AM
815,20120310,18391,4,Accessories,28,Bottles and Cages,Mar 10 2012 12:00AM
816,20120311,18447,3,Clothing,19,Caps,Mar 11 2012 12:00AM
817,20120317,18451,3,Clothing,20,Gloves,Mar 17 2012 12:00AM
818,20120308,18458,3,Clothing,20,Gloves,Mar  8 2012 12:00AM
819,20120308,18458,4,Accessories,29,Cleaners,Mar  8 2012 12:00AM
820,20120423,18469,4,Accessories,31,Helmets,Apr 23 2012 12:00AM
821,20120423,18469,4,Accessories,32,Hydration Packs,Apr 23 2012 12:00AM
822,20120321,18482,3,Clothing,20,Gloves,Mar 21 2012 12:00AM
823,20120318,18484,4,Accessories,35,Panniers,Mar 18 2012 12:00AM
824,20120301,18491,3,Clothing,21,Jerseys,Mar  1 2012 12:00AM
825,20120410,18495,4,Accessories,26,Bike Racks,Apr 10 2012 12:00AM
826,20120410,18495,4,Accessories,31,Helmets,Apr 10 2012 12:00AM
827,20120410,18495,4,Accessories,34,Locks,Apr 10 2012 12:00AM
828,20120420,18629,3,Clothing,20,Gloves,Apr 20 2012 12:00AM
829,20120420,18629,4,Accessories,35,Panniers,Apr 20 2012 12:00AM
830,20120323,18636,3,Clothing,21,Jerseys,Mar 23 2012 12:00AM
831,20120318,18691,4,Accessories,33,Lights,Mar 18 2012 12:00AM
832,20120321,18697,3,Clothing,19,Caps,Mar 21 2012 12:00AM
833,20120421,18702,3,Clothing,19,Caps,Apr 21 2012 12:00AM
834,20120330,18708,3,Clothing,23,Socks,Mar 30 2012 12:00AM
835,20120330,18708,4,Accessories,30,Fenders,Mar 30 2012 12:00AM
836,20120427,18711,3,Clothing,24,Tights,Apr 27 2012 12:00AM
837,20120411,18717,3,Clothing,18,Bib-Shorts,Apr 11 2012 12:00AM
838,20120411,18717,4,Accessories,26,Bike Racks,Apr 11 2012 12:00AM
839,20120411,18717,4,Accessories,27,Bike Stands,Apr 11 2012 12:00AM
840,20120312,18727,3,Clothing,18,Bib-Shorts,Mar 12 2012 12:00AM
841,20120312,18727,4,Accessories,34,Locks,Mar 12 2012 12:00AM
842,20120317,18731,3,Clothing,23,Socks,Mar 17 2012 12:00AM
843,20120311,18735,4,Accessories,30,Fenders,Mar 11 2012 12:00AM
844,20120309,18736,3,Clothing,18,Bib-Shorts,Mar  9 2012 12:00AM
845,20120309,18736,4,Accessories,35,Panniers,Mar  9 2012 12:00AM
846,20120326,18741,3,Clothing,22,Shorts,Mar 26 2012 12:00AM
847,20120326,18741,3,Clothing,24,Tights,Mar 26 2012 12:00AM
848,20120326,18741,4,Accessories,37,Tires and Tubes,Mar 26 2012 12:00AM
849,20120307,18788,3,Clothing,22,Shorts,Mar  7 2012 12:00AM
850,20120403,18841,3,Clothing,22,Shorts,Apr  3 2012 12:00AM
851,20120403,18841,4,Accessories,36,Pumps,Apr  3 2012 12:00AM
852,20120403,18841,4,Accessories,37,Tires and Tubes,Apr  3 2012 12:00AM
853,20120325,18855,3,Clothing,22,Shorts,Mar 25 2012 12:00AM
854,20120403,18871,3,Clothing,23,Socks,Apr  3 2012 12:00AM
855,20120403,18871,4,Accessories,36,Pumps,Apr  3 2012 12:00AM
856,20120327,18882,4,Accessories,34,Locks,Mar 27 2012 12:00AM
857,20120327,18882,4,Accessories,36,Pumps,Mar 27 2012 12:00AM
858,20120425,18902,3,Clothing,18,Bib-Shorts,Apr 25 2012 12:00AM
859,20120325,18944,4,Accessories,31,Helmets,Mar 25 2012 12:00AM
860,20120416,18950,4,Accessories,29,Cleaners,Apr 16 2012 12:00AM
861,20120416,18950,4,Accessories,37,Tires and Tubes,Apr 16 2012 12:00AM
862,20120422,18968,4,Accessories,26,Bike Racks,Apr 22 2012 12:00AM
863,20120406,18971,4,Accessories,27,Bike Stands,Apr  6 2012 12:00AM
864,20120406,18971,4,Accessories,32,Hydration Packs,Apr  6 2012 12:00AM
865,20120404,19047,3,Clothing,18,Bib-Shorts,Apr  4 2012 12:00AM
866,20120404,19047,4,Accessories,28,Bottles and Cages,Apr  4 2012 12:00AM
867,20120317,19066,4,Accessories,29,Cleaners,Mar 17 2012 12:00AM
868,20120315,19072,4,Accessories,36,Pumps,Mar 15 2012 12:00AM
869,20120229,19076,4,Accessories,29,Cleaners,Feb 29 2012 12:00AM
870,20120329,19090,3,Clothing,19,Caps,Mar 29 2012 12:00AM
871,20120329,19090,4,Accessories,30,Fenders,Mar 29 2012 12:00AM
872,20120301,19094,3,Clothing,25,Vests,Mar  1 2012 12:00AM
873,20120301,19094,4,Accessories,28,Bottles and Cages,Mar  1 2012 12:00AM
874,20120301,19094,4,Accessories,32,Hydration Packs,Mar  1 2012 12:00AM
875,20120302,19095,4,Accessories,27,Bike Stands,Mar  2 2012 12:00AM
876,20120408,19101,4,Accessories,29,Cleaners,Apr  8 2012 12:00AM
877,20120408,19101,4,Accessories,34,Locks,Apr  8 2012 12:00AM
878,20120423,19150,4,Accessories,37,Tires and Tubes,Apr 23 2012 12:00AM
879,20120313,19193,3,Clothing,23,Socks,Mar 13 2012 12:00AM
880,20120313,19193,4,Accessories,35,Panniers,Mar 13 2012 12:00AM
881,20120407,19232,3,Clothing,18,Bib-Shorts,Apr  7 2012 12:00AM
882,20120407,19232,3,Clothing,23,Socks,Apr  7 2012 12:00AM
883,20120410,19278,4,Accessories,28,Bottles and Cages,Apr 10 2012 12:00AM
884,20120410,19278,4,Accessories,30,Fenders,Apr 10 2012 12:00AM
885,20120311,19311,3,Clothing,19,Caps,Mar 11 2012 12:00AM
886,20120302,19339,3,Clothing,20,Gloves,Mar  2 2012 12:00AM
887,20120302,19339,4,Accessories,36,Pumps,Mar  2 2012 12:00AM
888,20120301,19345,3,Clothing,20,Gloves,Mar  1 2012 12:00AM
889,20120301,19345,4,Accessories,35,Panniers,Mar  1 2012 12:00AM
890,20120401,19369,3,Clothing,21,Jerseys,Apr  1 2012 12:00AM
891,20120401,19369,3,Clothing,25,Vests,Apr  1 2012 12:00AM
892,20120420,19382,3,Clothing,23,Socks,Apr 20 2012 12:00AM
893,20120420,19382,4,Accessories,37,Tires and Tubes,Apr 20 2012 12:00AM
894,20120306,19385,3,Clothing,23,Socks,Mar  6 2012 12:00AM
895,20120402,19418,4,Accessories,29,Cleaners,Apr  2 2012 12:00AM
896,20120314,19419,4,Accessories,30,Fenders,Mar 14 2012 12:00AM
897,20120328,19465,3,Clothing,19,Caps,Mar 28 2012 12:00AM
898,20120325,19555,3,Clothing,19,Caps,Mar 25 2012 12:00AM
899,20120325,19555,4,Accessories,26,Bike Racks,Mar 25 2012 12:00AM
900,20120413,19559,3,Clothing,23,Socks,Apr 13 2012 12:00AM
901,20120413,19559,4,Accessories,32,Hydration Packs,Apr 13 2012 12:00AM
902,20120411,19561,3,Clothing,19,Caps,Apr 11 2012 12:00AM
903,20120415,19562,3,Clothing,24,Tights,Apr 15 2012 12:00AM
904,20120415,19562,4,Accessories,30,Fenders,Apr 15 2012 12:00AM
905,20120420,19569,4,Accessories,30,Fenders,Apr 20 2012 12:00AM
906,20120427,19581,3,Clothing,18,Bib-Shorts,Apr 27 2012 12:00AM
907,20120427,19581,3,Clothing,24,Tights,Apr 27 2012 12:00AM
908,20120421,19592,3,Clothing,23,Socks,Apr 21 2012 12:00AM
909,20120323,19597,4,Accessories,37,Tires and Tubes,Mar 23 2012 12:00AM
910,20120308,19608,4,Accessories,28,Bottles and Cages,Mar  8 2012 12:00AM
911,20120411,19609,4,Accessories,27,Bike Stands,Apr 11 2012 12:00AM
912,20120330,19610,4,Accessories,32,Hydration Packs,Mar 30 2012 12:00AM
913,20120330,19610,4,Accessories,35,Panniers,Mar 30 2012 12:00AM
914,20120330,19610,4,Accessories,36,Pumps,Mar 30 2012 12:00AM
915,20120306,19611,3,Clothing,23,Socks,Mar  6 2012 12:00AM
916,20120306,19611,4,Accessories,28,Bottles and Cages,Mar  6 2012 12:00AM
917,20120306,19611,4,Accessories,31,Helmets,Mar  6 2012 12:00AM
918,20120306,19611,4,Accessories,36,Pumps,Mar  6 2012 12:00AM
919,20120312,19614,4,Accessories,28,Bottles and Cages,Mar 12 2012 12:00AM
920,20120313,19615,3,Clothing,25,Vests,Mar 13 2012 12:00AM
921,20120320,19617,3,Clothing,25,Vests,Mar 20 2012 12:00AM
922,20120320,19617,4,Accessories,33,Lights,Mar 20 2012 12:00AM
923,20120313,19618,4,Accessories,31,Helmets,Mar 13 2012 12:00AM
924,20120325,19620,4,Accessories,29,Cleaners,Mar 25 2012 12:00AM
925,20120308,19621,4,Accessories,35,Panniers,Mar  8 2012 12:00AM
926,20120316,19631,4,Accessories,33,Lights,Mar 16 2012 12:00AM
927,20120316,19631,4,Accessories,37,Tires and Tubes,Mar 16 2012 12:00AM
928,20120304,19651,3,Clothing,18,Bib-Shorts,Mar  4 2012 12:00AM
929,20120314,19667,3,Clothing,19,Caps,Mar 14 2012 12:00AM
930,20120314,19667,4,Accessories,28,Bottles and Cages,Mar 14 2012 12:00AM
931,20120314,19667,4,Accessories,37,Tires and Tubes,Mar 14 2012 12:00AM
932,20120422,19752,3,Clothing,19,Caps,Apr 22 2012 12:00AM
933,20120413,19753,3,Clothing,20,Gloves,Apr 13 2012 12:00AM
934,20120301,19762,3,Clothing,20,Gloves,Mar  1 2012 12:00AM
935,20120423,19765,4,Accessories,35,Panniers,Apr 23 2012 12:00AM
936,20120323,19772,3,Clothing,18,Bib-Shorts,Mar 23 2012 12:00AM
937,20120423,19782,3,Clothing,18,Bib-Shorts,Apr 23 2012 12:00AM
938,20120423,19782,3,Clothing,19,Caps,Apr 23 2012 12:00AM
939,20120423,19782,3,Clothing,21,Jerseys,Apr 23 2012 12:00AM
940,20120317,19784,4,Accessories,31,Helmets,Mar 17 2012 12:00AM
941,20120329,19786,3,Clothing,19,Caps,Mar 29 2012 12:00AM
942,20120329,19786,4,Accessories,27,Bike Stands,Mar 29 2012 12:00AM
943,20120329,19786,4,Accessories,28,Bottles and Cages,Mar 29 2012 12:00AM
944,20120319,19798,3,Clothing,21,Jerseys,Mar 19 2012 12:00AM
945,20120424,19801,3,Clothing,21,Jerseys,Apr 24 2012 12:00AM
946,20120424,19801,4,Accessories,28,Bottles and Cages,Apr 24 2012 12:00AM
947,20120318,19826,4,Accessories,29,Cleaners,Mar 18 2012 12:00AM
948,20120427,19839,3,Clothing,22,Shorts,Apr 27 2012 12:00AM
949,20120427,19839,4,Accessories,33,Lights,Apr 27 2012 12:00AM
950,20120427,19839,4,Accessories,35,Panniers,Apr 27 2012 12:00AM
951,20120409,19862,3,Clothing,21,Jerseys,Apr  9 2012 12:00AM
952,20120409,19862,4,Accessories,37,Tires and Tubes,Apr  9 2012 12:00AM
953,20120405,19870,4,Accessories,36,Pumps,Apr  5 2012 12:00AM
954,20120326,19912,3,Clothing,20,Gloves,Mar 26 2012 12:00AM
955,20120326,19912,4,Accessories,29,Cleaners,Mar 26 2012 12:00AM
956,20120308,19944,4,Accessories,28,Bottles and Cages,Mar  8 2012 12:00AM
957,20120308,19944,4,Accessories,31,Helmets,Mar  8 2012 12:00AM
958,20120320,19948,4,Accessories,28,Bottles and Cages,Mar 20 2012 12:00AM
959,20120329,19952,4,Accessories,31,Helmets,Mar 29 2012 12:00AM
960,20120331,19954,3,Clothing,19,Caps,Mar 31 2012 12:00AM
961,20120331,19954,3,Clothing,23,Socks,Mar 31 2012 12:00AM
962,20120331,19954,3,Clothing,25,Vests,Mar 31 2012 12:00AM
963,20120404,19955,4,Accessories,37,Tires and Tubes,Apr  4 2012 12:00AM
964,20120413,19960,4,Accessories,33,Lights,Apr 13 2012 12:00AM
965,20120320,19961,3,Clothing,19,Caps,Mar 20 2012 12:00AM
966,20120320,19961,4,Accessories,30,Fenders,Mar 20 2012 12:00AM
967,20120320,19961,4,Accessories,31,Helmets,Mar 20 2012 12:00AM
968,20120319,19968,3,Clothing,19,Caps,Mar 19 2012 12:00AM
969,20120319,19968,4,Accessories,36,Pumps,Mar 19 2012 12:00AM
970,20120402,19970,3,Clothing,19,Caps,Apr  2 2012 12:00AM
971,20120404,20148,4,Accessories,37,Tires and Tubes,Apr  4 2012 12:00AM
972,20120229,20153,3,Clothing,19,Caps,Feb 29 2012 12:00AM
973,20120229,20153,4,Accessories,30,Fenders,Feb 29 2012 12:00AM
974,20120406,20157,3,Clothing,25,Vests,Apr  6 2012 12:00AM
975,20120406,20157,4,Accessories,28,Bottles and Cages,Apr  6 2012 12:00AM
976,20120406,20157,4,Accessories,33,Lights,Apr  6 2012 12:00AM
977,20120308,20158,3,Clothing,19,Caps,Mar  8 2012 12:00AM
978,20120308,20158,4,Accessories,28,Bottles and Cages,Mar  8 2012 12:00AM
979,20120308,20158,4,Accessories,29,Cleaners,Mar  8 2012 12:00AM
980,20120314,20213,3,Clothing,22,Shorts,Mar 14 2012 12:00AM
981,20120314,20213,4,Accessories,29,Cleaners,Mar 14 2012 12:00AM
982,20120314,20213,4,Accessories,32,Hydration Packs,Mar 14 2012 12:00AM
983,20120314,20213,4,Accessories,34,Locks,Mar 14 2012 12:00AM
984,20120308,20222,3,Clothing,19,Caps,Mar  8 2012 12:00AM
985,20120308,20222,4,Accessories,29,Cleaners,Mar  8 2012 12:00AM
986,20120327,20234,3,Clothing,22,Shorts,Mar 27 2012 12:00AM
987,20120328,20235,3,Clothing,20,Gloves,Mar 28 2012 12:00AM
988,20120328,20235,4,Accessories,27,Bike Stands,Mar 28 2012 12:00AM
989,20120328,20235,4,Accessories,35,Panniers,Mar 28 2012 12:00AM
990,20120406,20239,4,Accessories,35,Panniers,Apr  6 2012 12:00AM
991,20120406,20239,4,Accessories,37,Tires and Tubes,Apr  6 2012 12:00AM
992,20120316,20241,4,Accessories,33,Lights,Mar 16 2012 12:00AM
993,20120418,20245,4,Accessories,36,Pumps,Apr 18 2012 12:00AM
994,20120418,20245,4,Accessories,37,Tires and Tubes,Apr 18 2012 12:00AM
995,20120326,20248,4,Accessories,32,Hydration Packs,Mar 26 2012 12:00AM
996,20120311,20254,3,Clothing,23,Socks,Mar 11 2012 12:00AM
997,20120412,20264,3,Clothing,21,Jerseys,Apr 12 2012 12:00AM
998,20120408,20299,3,Clothing,23,Socks,Apr  8 2012 12:00AM
999,20120419,20312,4,Accessories,30,Fenders,Apr 19 2012 12:00AM
1000,20120419,20312,4,Accessories,36,Pumps,Apr 19 2012 12:00AM
1001,20120422,20318,3,Clothing,24,Tights,Apr 22 2012 12:00AM
1002,20120422,20318,4,Accessories,34,Locks,Apr 22 2012 12:00AM
1003,20120421,20354,4,Accessories,29,Cleaners,Apr 21 2012 12:00AM
1004,20120410,20417,3,Clothing,24,Tights,Apr 10 2012 12:00AM
1005,20120405,20419,3,Clothing,24,Tights,Apr  5 2012 12:00AM
1006,20120405,20419,4,Accessories,29,Cleaners,Apr  5 2012 12:00AM
1007,20120405,20419,4,Accessories,37,Tires and Tubes,Apr  5 2012 12:00AM
1008,20120322,20425,3,Clothing,24,Tights,Mar 22 2012 12:00AM
1009,20120409,20429,3,Clothing,24,Tights,Apr  9 2012 12:00AM
1010,20120409,20429,4,Accessories,29,Cleaners,Apr  9 2012 12:00AM
1011,20120324,20445,4,Accessories,37,Tires and Tubes,Mar 24 2012 12:00AM
1012,20120302,20460,3,Clothing,25,Vests,Mar  2 2012 12:00AM
1013,20120321,20492,3,Clothing,23,Socks,Mar 21 2012 12:00AM
1014,20120424,20517,4,Accessories,31,Helmets,Apr 24 2012 12:00AM
1015,20120319,20546,4,Accessories,27,Bike Stands,Mar 19 2012 12:00AM
1016,20120329,20562,4,Accessories,34,Locks,Mar 29 2012 12:00AM
1017,20120408,20585,3,Clothing,19,Caps,Apr  8 2012 12:00AM
1018,20120324,20616,3,Clothing,21,Jerseys,Mar 24 2012 12:00AM
1019,20120324,20616,4,Accessories,35,Panniers,Mar 24 2012 12:00AM
1020,20120324,20616,4,Accessories,37,Tires and Tubes,Mar 24 2012 12:00AM
1021,20120402,20627,3,Clothing,21,Jerseys,Apr  2 2012 12:00AM
1022,20120402,20627,3,Clothing,24,Tights,Apr  2 2012 12:00AM
1023,20120406,20628,4,Accessories,26,Bike Racks,Apr  6 2012 12:00AM
1024,20120401,20679,4,Accessories,33,Lights,Apr  1 2012 12:00AM
1025,20120401,20679,4,Accessories,37,Tires and Tubes,Apr  1 2012 12:00AM
1026,20120415,20694,3,Clothing,25,Vests,Apr 15 2012 12:00AM
1027,20120419,20710,4,Accessories,33,Lights,Apr 19 2012 12:00AM
1028,20120419,20710,4,Accessories,35,Panniers,Apr 19 2012 12:00AM
1029,20120312,20716,3,Clothing,19,Caps,Mar 12 2012 12:00AM
1030,20120312,20716,4,Accessories,35,Panniers,Mar 12 2012 12:00AM
1031,20120415,20740,4,Accessories,37,Tires and Tubes,Apr 15 2012 12:00AM
1032,20120418,20798,4,Accessories,31,Helmets,Apr 18 2012 12:00AM
1033,20120417,20812,4,Accessories,27,Bike Stands,Apr 17 2012 12:00AM
1034,20120321,20820,3,Clothing,23,Socks,Mar 21 2012 12:00AM
1035,20120413,20828,4,Accessories,26,Bike Racks,Apr 13 2012 12:00AM
1036,20120413,20828,4,Accessories,36,Pumps,Apr 13 2012 12:00AM
1037,20120324,20835,3,Clothing,20,Gloves,Mar 24 2012 12:00AM
1038,20120419,20872,3,Clothing,19,Caps,Apr 19 2012 12:00AM
1039,20120308,20899,3,Clothing,22,Shorts,Mar  8 2012 12:00AM
1040,20120402,20916,3,Clothing,25,Vests,Apr  2 2012 12:00AM
1041,20120307,20925,4,Accessories,34,Locks,Mar  7 2012 12:00AM
1042,20120322,20943,3,Clothing,18,Bib-Shorts,Mar 22 2012 12:00AM
1043,20120322,20943,4,Accessories,37,Tires and Tubes,Mar 22 2012 12:00AM
1044,20120329,20977,3,Clothing,18,Bib-Shorts,Mar 29 2012 12:00AM
1045,20120329,20977,4,Accessories,33,Lights,Mar 29 2012 12:00AM
1046,20120312,20997,4,Accessories,27,Bike Stands,Mar 12 2012 12:00AM
1047,20120402,21000,3,Clothing,23,Socks,Apr  2 2012 12:00AM
1048,20120410,21045,3,Clothing,19,Caps,Apr 10 2012 12:00AM
1049,20120313,21060,4,Accessories,26,Bike Racks,Mar 13 2012 12:00AM
1050,20120408,21148,3,Clothing,19,Caps,Apr  8 2012 12:00AM
1051,20120408,21148,4,Accessories,30,Fenders,Apr  8 2012 12:00AM
1052,20120420,21166,4,Accessories,26,Bike Racks,Apr 20 2012 12:00AM
1053,20120420,21166,4,Accessories,35,Panniers,Apr 20 2012 12:00AM
1054,20120326,21176,4,Accessories,28,Bottles and Cages,Mar 26 2012 12:00AM
1055,20120326,21176,4,Accessories,32,Hydration Packs,Mar 26 2012 12:00AM
1056,20120420,21181,4,Accessories,26,Bike Racks,Apr 20 2012 12:00AM
1057,20120417,21202,3,Clothing,24,Tights,Apr 17 2012 12:00AM
1058,20120417,21202,4,Accessories,30,Fenders,Apr 17 2012 12:00AM
1059,20120301,21219,4,Accessories,37,Tires and Tubes,Mar  1 2012 12:00AM
1060,20120310,21221,3,Clothing,23,Socks,Mar 10 2012 12:00AM
1061,20120413,21224,4,Accessories,34,Locks,Apr 13 2012 12:00AM
1062,20120306,21254,4,Accessories,27,Bike Stands,Mar  6 2012 12:00AM
1063,20120421,21266,3,Clothing,23,Socks,Apr 21 2012 12:00AM
1064,20120421,21266,4,Accessories,36,Pumps,Apr 21 2012 12:00AM
1065,20120401,21295,3,Clothing,21,Jerseys,Apr  1 2012 12:00AM
1066,20120401,21295,4,Accessories,37,Tires and Tubes,Apr  1 2012 12:00AM
1067,20120316,21359,4,Accessories,28,Bottles and Cages,Mar 16 2012 12:00AM
1068,20120408,21366,3,Clothing,21,Jerseys,Apr  8 2012 12:00AM
1069,20120408,21366,3,Clothing,25,Vests,Apr  8 2012 12:00AM
1070,20120303,21370,4,Accessories,37,Tires and Tubes,Mar  3 2012 12:00AM
1071,20120307,21371,3,Clothing,19,Caps,Mar  7 2012 12:00AM
1072,20120307,21371,4,Accessories,37,Tires and Tubes,Mar  7 2012 12:00AM
1073,20120421,21377,4,Accessories,37,Tires and Tubes,Apr 21 2012 12:00AM
1074,20120406,21379,4,Accessories,28,Bottles and Cages,Apr  6 2012 12:00AM
1075,20120404,21384,4,Accessories,29,Cleaners,Apr  4 2012 12:00AM
